id,Action
1,0.7691584112726706
2,0.9951099213366454
3,0.9896753246753246
4,1
5,0.9996999999999999
6,0.9966384378927242
7,0.7674687737139255
8,0.9959166567280272
9,0.7367435848147819
10,0.9995500821018062
11,0.9476689204337456
12,0.9763347683338939
13,0.9963517110687256
14,0.16298094865879328
15,0.9682270514407195
16,0.9671575533637783
17,0.09196044822882243
18,0.7844569245532144
19,0.99975
20,1
21,0.9989048440065682
22,0.9656404929147984
23,0.9956961401343754
24,0.9837057291545945
25,0.9839970068035719
26,0.8883468010846569
27,0.9875636126691246
28,0.972918911643283
29,0.9965413270637409
30,0.6279793554303075
31,0.9945198390939395
32,0.9938550061050061
33,0.9841451928530363
34,0.996819885956736
35,0.9954668019864952
36,0.9548291002159593
37,0.9721475683841909
38,0.9959992063492064
39,0.9729616752173855
40,0.8829820040063001
41,0.38645833581577016
42,0.9885181289822282
43,0.9723129845982478
44,0.9979746588693956
45,0.9994823529411765
46,0.9847555949979228
47,0.9999259259259259
48,0.9808098551880212
49,0.9983539597657245
50,0.973474666395181
51,0.8243369425269215
52,0.9995
53,0.9727067845329475
54,0.9929220032840722
55,0.9947823842823843
56,0.9939816882989296
57,0.9866336038577356
58,0.9985915678524374
59,0.9979910344827585
60,0.9942109341841193
61,1
62,0.9050557413381997
63,0.9626928182016204
64,1
65,0.9922214285714286
66,0.9683346363506852
67,0.9921261898176198
68,0.9970998185117966
69,0.991166932928575
70,0.14072189088116938
71,0.9998888888888889
72,0.9927141686465472
73,0.9966784850033503
74,0.9693455026134457
75,0.9969304646821889
76,0.9518702074079132
77,0.9997720797720798
78,0.9486451698536384
79,0.46605104708098266
80,0.9998333333333334
81,0.9951733132227251
82,0.9944927409311218
83,0.9944420349765178
84,0.9998518518518519
85,0.9877929551882546
86,0.9646991409635267
87,0.9944749588477783
88,0.9969491804491806
89,0.9957864051293949
90,0.8861203548257158
91,0.9998333333333334
92,0.07922597230281664
93,1
94,0.9786265668129317
95,0.9942664247517188
96,0.9926942163489532
97,0.3056129872501672
98,0.9919326288228043
99,0.9949660518389833
100,1
101,0.9362234839511037
102,0.9707969490426277
103,0.9991111111111111
104,0.9840979090882626
105,0.5463782897438774
106,0.9885158551292761
107,0.9864008726526461
108,0.9994080701754385
109,0.9888100279207092
110,0.9881237738214967
111,0.7357195391438334
112,0.9979232323232323
113,0.9662333730048707
114,0.9942728829649884
115,0.9869891162782469
116,0.8259051240691937
117,0.6885361313557574
118,0.9867773809523809
119,0.9994104895104895
120,0.9934072311980393
121,0.8901677166620291
122,0.9994166666666666
123,0.922754714269096
124,0.9998095238095238
125,0.9896645860691587
126,0.27841355644649424
127,0.9395637564408521
128,0.7086945167341487
129,0.9833630829730632
130,0.9994128205128205
131,0.9879053239888711
132,0.9991675438596492
133,0.998
134,0.2652369100396814
135,0.9957193728011119
136,0.9939220535665182
137,0.9978887362637362
138,0.9678186134096801
139,0.9865592351350001
140,0.9981205128205128
141,0.7632886627070723
142,0.9678980558815657
143,1
144,0.9973333333333334
145,0.9947348484848484
146,0.8858200925707971
147,0.27486500952435156
148,0.32775281695621045
149,0.9989797101449276
150,0.9995091973244148
151,0.9994583934583934
152,0.4422321385617047
153,1
154,0.9770819435614182
155,0.9982644688644687
156,0.9997747252747253
157,0.9659485088926845
158,0.9919151745350837
159,0.970279767878572
160,0.9846424095657949
161,0.9469762290263205
162,0.9985223776223777
163,0.9909848243861403
164,0.9966159575606338
165,0.9973734830387004
166,0.9999130434782608
167,0.8318700403048094
168,0.9996666666666666
169,0.9871724361628709
170,0.9446795399603255
171,0.9996980056980057
172,0.9918891448241564
173,0.9244973682024945
174,0.995758384910109
175,0.9997857142857144
176,0.9585054352926254
177,0.9635940052861911
178,0.9931902058417484
179,0.9995375939849624
180,0.9367913273446249
181,0.6322955789320137
182,0.9948845724397664
183,0.7354903630028551
184,0.9861027067703537
185,0.9977619047619047
186,0.9177179098540251
187,0.9997777777777779
188,0.9647274977004341
189,0.12663535027209216
190,0.998
191,0.9998333333333332
192,0.9898186243988033
193,0.9983679207067442
194,1
195,0.9849732821199003
196,0.9882547440065848
197,0.9989491214667685
198,0.946889492771553
199,0.9952806138107416
200,0.31885281855605946
201,0.9997999999999999
202,0.9980904761904762
203,0.9789835569695835
204,0.9828179014404966
205,1
206,0.9778233981952072
207,0.9956
208,1
209,0.5695826247693317
210,0.6895754724166607
211,0.8244714995108392
212,0.9710217769930664
213,0.9984023342175066
214,0.9817105387144368
215,0.9986333333333333
216,0.9345481327239822
217,0.7007684951579295
218,0.9942448662448662
219,0.9963148717948717
220,0.9108896401203265
221,0.3254392268940969
222,0.9909650370702094
223,0.9687951599360121
224,0.9925504383954539
225,0.6722184253401234
226,0.7453164204181659
227,0.9621971075178741
228,0.9986582425687903
229,0.9968461538461538
230,0.9993228114478114
231,1
232,0.9965917091022566
233,0.9449114848398066
234,0.015906878828595466
235,0.9772282687946988
236,0.9795619753487997
237,0.9822162109187612
238,0.7869800030619697
239,0.9566713242934941
240,0.9989600000000001
241,0.945298546166454
242,0.032871559316040036
243,0.5667555850158971
244,0.9994879917184265
245,0.9889559072890908
246,0.994285640282702
247,0.9898806182927778
248,0.9841600299056821
249,0.9865284206025174
250,0.9998181818181817
251,1
252,0.9370325538096624
253,0.997375
254,0.9958305555555556
255,0.9966971785020786
256,0.9794388328849277
257,0.9958333333333332
258,0.9441450859592079
259,0.9397762952051296
260,0.9969651571739806
261,0.9483470988722084
262,0.9957294188267876
263,0.9846934354447059
264,0.9998095238095238
265,0.9618402753336852
266,1
267,0.3227281078626681
268,0.9971931326644369
269,0.8418379388819089
270,0.9998947368421053
271,0.9952610395269219
272,0.9978498707175177
273,0.7819039376969301
274,0.047571879878762914
275,1
276,0.8895155002773114
277,0.9603854834482622
278,0.9986092857142858
279,0.944889439264774
280,0.30974751516472676
281,0.9986130952380952
282,0.9909349927849929
283,0.2843312707959991
284,0.9868547393884772
285,1
286,0.9731534484985646
287,0.9936916706554183
288,0.9996666666666666
289,0.989817082895186
290,0.9530028309370676
291,0.0671604992940592
292,0.27158433154899636
293,0.9904124840831233
294,0.9851969988701716
295,0.9947326589452526
296,0.626604331705803
297,0.24194212071209578
298,0.9606583592326682
299,0.3260694742326893
300,0.9896125539275539
301,0.7360432564838798
302,0.9998181818181818
303,0.8909758179837138
304,0.7885613594923819
305,0.9645324872480967
306,0.999904761904762
307,0.9909649804941034
308,0.9965833333333333
309,0.9760747361288744
310,0.9722296515799301
311,0.9986980392156863
312,0.9650663057646474
313,0.998
314,1
315,0.9420030523581374
316,0.9916087301587302
317,0.8107685630051359
318,0.9790232958394621
319,0.3119875009335361
320,0.9872016392597349
321,1
322,0.7305910795070429
323,0.9965888888888889
324,0.9666846075705706
325,0.6368653849253249
326,0.8509181481311481
327,0.9845100590247959
328,0.9989413919413919
329,0.9987129186602871
330,0.9994444444444445
331,0.9993384615384615
332,1
333,0.9851896488326928
334,0.9894498093339744
335,0.9920168945089999
336,0.9705083801227983
337,0.9900649604244957
338,0.9911758890318488
339,0.9974772727272727
340,0.9856351587301588
341,0.9874802874107482
342,0.987255472320303
343,0.9562182519906659
344,0.9991580952380953
345,0.9899363790320447
346,0.9962203606827008
347,0.993968796720521
348,0.9591508078800043
349,0.9832481667455352
350,0.45054183672100295
351,0.9409227102980205
352,0.9946136015325671
353,0.9804109223141266
354,0.700970731184896
355,0.9463916786465806
356,0.9986363636363637
357,0.9950481351981353
358,0.9996666666666666
359,0.8549524032871123
360,0.21119641283388946
361,0.5617497534186598
362,0.8198742312511171
363,0.9027230027413878
364,0.9226598384737771
365,0.9982733766233766
366,0.9989534161490683
367,0.9998357963875205
368,1
369,0.9949489409141582
370,0.9976882411156095
371,0.9789998773080464
372,0.9940666666666667
373,0.2420734641364048
374,0.37623627634703605
375,0.95901180407422
376,0.9908672537157831
377,0.9042103644211628
378,0.9999285714285715
379,0.998860398860399
380,0.947880938021888
381,0.9825714103782011
382,0.9829863257762564
383,0.9966728660116085
384,0.971447068573684
385,0.9753972594815923
386,0.9836603310124156
387,0.31047469973908043
388,0.9736398511045288
389,0.9996296296296296
390,0.9999
391,0.7193782217714293
392,0.9848077252426362
393,0.9995367965367966
394,0.9956006939125097
395,0.9975024154589373
396,0.9828463478398779
397,0.9957150921840026
398,0.8791001590547947
399,0.9978305050505051
400,0.996629660080498
401,0.9965620464277665
402,0.997
403,0.933246328693443
404,0.9145715474342694
405,0.915979784808911
406,0.9949355072463767
407,0.762709570425229
408,0.996133025235634
409,0.9866847951870732
410,1
411,0.987051274373587
412,0.9485096526399412
413,0.9842747302892041
414,0.9995363636363636
415,0.998
416,0.8996076648006197
417,0.9992643678160918
418,0.9877329311472641
419,0.9858142335193054
420,0.9921242182455227
421,0.9997032967032967
422,0.9677630565154631
423,0.9947750101750102
424,0.9671798281064884
425,0.9989090909090909
426,0.959621744369933
427,0.9970051916601916
428,0.9969
429,0.9437873144744291
430,0.9953681255921208
431,0.9900241200839208
432,0.9939325690670886
433,0.9929346254001425
434,0.9905952517763316
435,0.7263467802038726
436,0.9996208791208792
437,0.9995714285714286
438,0.0224871255050596
439,0.991689939204557
440,0.013928858604798006
