id,Action
1,0.8742152398012883
2,0.9569603916304749
3,0.9606127699152961
4,0.9686711764759688
5,0.9944258428441164
6,0.9622245792057813
7,0.9792183122500595
8,0.9967675530390759
9,0.8506176933432752
10,0.9536908979990143
11,0.8882281177469838
12,0.9091694908727647
13,0.9130525933908881
14,0.8991597829209641
15,0.9637548626467005
16,0.979274551630993
17,0.8894873213729535
18,0.9338230647152481
19,0.9673246718271735
20,0.9444164804123679
21,0.9959973449312701
22,0.9608454765531927
23,0.9385307806603458
24,0.9342866089246721
25,0.9358346659390111
26,0.9014762263891575
27,0.9442997729684353
28,0.9073683032569814
29,0.9723019850400061
30,0.930302846530106
31,0.9599927227117615
32,0.9392918749700039
33,0.961263859342913
34,0.9792183122500595
35,0.9599927227117615
36,0.9475094251885718
37,0.9658321288499334
38,0.9954605574760413
39,0.8170459029350177
40,0.9335443236656354
41,0.8678467002091693
42,0.9141724442521884
43,0.937687017483407
44,0.9702599566915673
45,0.9425938838800632
46,0.942707708706098
47,0.968343584464171
48,0.8825314710996889
49,0.9977053570174719
50,0.9593298507422456
51,0.993393472299321
52,0.9606775426249387
53,0.9725727141424966
54,0.9630997830043321
55,0.9391092642626533
56,0.8742152398012883
57,0.9735074816184901
58,0.9870801599719521
59,0.963348723888214
60,0.9141724442521884
61,0.9332785591135844
62,0.9928134290855593
63,0.8622442090434361
64,0.9668152682064068
65,0.9927683178302895
66,0.9721788894428975
67,0.9122549146271389
68,0.9649870575870513
69,0.9513790884385293
70,0.8551574830605917
71,0.943465131805528
72,0.9642506877250876
73,0.9358346659390111
74,0.9698875390000052
75,0.968343584464171
76,0.9687805002706675
77,0.9546670092556188
78,0.9540615373223772
79,0.9294128234413684
80,0.9891715030284678
81,0.9612874042453045
82,0.9556392036167944
83,0.9503276782629062
84,0.9735948359140997
85,0.9194925948517336
86,0.9004295382974635
87,0.9088923528799403
88,0.9595033862680583
89,0.9655977456157231
90,0.9424898998291003
91,0.9392918749700039
92,0.9554387598500862
93,0.9778747589714405
94,0.8642481727432592
95,0.974170253880099
96,0.8862034239295957
97,0.8882281177469838
98,0.9894938949828752
99,0.9721788894428975
100,0.9092779935603372
101,0.9407001460511869
102,0.941950971700406
103,0.9446703207567232
104,0.8506176933432752
105,0.8845856647693322
106,0.9813556562268184
107,0.9722992136679687
108,0.9358050223785609
109,0.9727820764672818
110,0.9357470342081556
111,0.8882281177469838
112,0.9630757437361492
113,0.936876648303401
114,0.9366493243388717
115,0.9723091561135493
116,0.9599927227117615
117,0.9599927227117615
118,0.9406237307001155
119,0.9910974578266458
120,0.9387655063930882
121,0.9424898998291003
122,0.9572656765874336
123,0.9420915342343744
124,0.9761771100204291
125,0.9294128234413684
126,0.9408082680986708
127,0.8902355271819615
128,0.898858764356792
129,0.880947299301625
130,0.9674241222106702
131,0.9829368648446993
132,0.9428502838401939
133,0.9338230647152481
134,0.880947299301625
135,0.9649870575870513
136,0.9513790884385293
137,0.9698875390000052
138,0.9572656765874336
139,0.8862034239295957
140,0.9606127699152961
141,0.9877291257614231
142,0.9476595312956346
143,0.973094939854194
144,0.9630997830043321
145,0.9721788894428975
146,0.816572633819329
147,0.8024754284212716
148,0.9097630001760076
149,0.9870801599719521
150,0.9629681217792301
151,0.9554387598500862
152,0.9540615373223772
153,0.97060194126477
154,0.9358050223785609
155,0.8989714754593625
156,0.9653419248633267
157,0.9194925948517336
158,0.9561774447745963
159,0.9680589392336807
160,0.9546670092556188
161,0.8902355271819615
162,0.9649870575870513
163,0.9593298507422456
164,0.9278538297628025
165,0.963348723888214
166,0.968343584464171
167,0.9462256742898626
168,0.9462256742898626
169,0.947811908081229
170,0.9657552574050007
171,0.9554387598500862
172,0.957623192680506
173,0.9671477970697
174,0.9481282123145244
175,0.9300472990667755
176,0.9758854980662355
177,0.8825314710996889
178,0.9802335198609823
179,0.993972011925597
180,0.8024754284212716
181,0.8364228307814096
182,0.9674241222106702
183,0.9667978797686133
184,0.9714547169196586
185,0.9642506877250876
186,0.9300455811686474
187,0.9722207524038983
188,0.8825314710996889
189,0.9572656765874336
190,0.9758854980662355
191,0.9649870575870513
192,0.8862034239295957
193,0.9758854980662355
194,0.9060135548274783
195,0.941950971700406
196,0.9721788894428975
197,0.9593634681835674
198,0.9128876149522748
199,0.9642506877250876
200,0.8642481727432592
201,0.919910315920996
202,0.956896495776461
203,0.8613730438522016
204,0.9462256742898626
205,0.9604627791394519
206,0.919872352853472
207,0.9678411641395022
208,0.9446703207567232
209,0.9412096677845038
210,0.9926514573825164
211,0.9799397760394701
212,0.898858764356792
213,0.9648421417480156
214,0.9526655758507314
215,0.9516457271748835
216,0.9635265329013184
217,0.9495706633821263
218,0.9642151748368827
219,0.9492860731444517
220,0.9289816529733298
221,0.948133772313261
222,0.994681214954618
223,0.9424898998291003
224,0.8506176933432752
225,0.9792183122500595
226,0.9513790884385293
227,0.856943574997943
228,0.9587245990908106
229,0.9678963459465237
230,0.9782549144793055
231,0.9446703207567232
232,0.9444077514288166
233,0.9194925948517336
234,0.9666539992809982
235,0.9664880919614429
236,0.8219244971048919
237,0.9556392036167944
238,0.9698875390000052
239,0.8882281177469838
240,0.9599927227117615
241,0.963348723888214
242,0.8742152398012883
243,0.9197150285540268
244,0.9358050223785609
245,0.8009528312057712
246,0.9963292358781136
247,0.9636478157599551
248,0.9045720300730926
249,0.9714124132146745
250,0.9727184683952719
251,0.9916303963369469
252,0.9370559034951259
253,0.9559375699261182
254,0.981230276201201
255,0.9808932511584161
256,0.963348723888214
257,0.9530085963361865
258,0.8862034239295957
259,0.9385921299641619
260,0.9758854980662355
261,0.9721788894428975
262,0.9358346659390111
263,0.93471923359875
264,0.9649870575870513
265,0.9364017559504937
266,0.9446703207567232
267,0.9599927227117615
268,0.9622245792057813
269,0.9714124132146745
270,0.965640355328507
271,0.970256943856945
272,0.9315070325409711
273,0.9685848273309756
274,0.9794102691585672
275,0.9758854980662355
276,0.9141724442521884
277,0.9669151031961021
278,0.9384276226670867
279,0.9476595312956346
280,0.9358050223785609
281,0.9944258428441164
282,0.9589932382119707
283,0.9424898998291003
284,0.9513790884385293
285,0.9593634681835674
286,0.961627997509265
287,0.9956910505481441
288,0.9294128234413684
289,0.8227160969760926
290,0.9364017559504937
291,0.8084661756091961
292,0.9606127699152961
293,0.9678963459465237
294,0.9577732638935025
295,0.9493538513300319
296,0.8642481727432592
297,0.8626426131219911
298,0.9493538513300319
299,0.8882281177469838
300,0.9721788894428975
301,0.9424898998291003
302,0.941950971700406
303,0.8776147707663434
304,0.9338230647152481
305,0.9606127699152961
306,0.9516457271748835
307,0.9194925948517336
308,0.9946063471796008
309,0.942707708706098
310,0.9771298625340838
311,0.9886586119809898
312,0.9014108367191189
313,0.9556392036167944
314,0.8862034239295957
315,0.9808932511584161
316,0.9757501708255987
317,0.9242155736565462
318,0.9599556486593029
319,0.936876648303401
320,0.9871127417068278
321,0.9649870575870513
322,0.8882281177469838
323,0.9649870575870513
324,0.9601686895397237
325,0.9601686895397237
326,0.9274762206465319
327,0.9950803177861448
328,0.9587245990908106
329,0.9374103703083073
330,0.965640355328507
331,0.9561774447745963
332,0.9092779935603372
333,0.9780662158037291
334,0.8219244971048919
335,0.983774695943992
336,0.9446703207567232
337,0.9503276782629062
338,0.9629681217792301
339,0.9487027403781774
340,0.880947299301625
341,0.960826629267718
342,0.9698875390000052
343,0.8650219101023577
344,0.9492860731444517
345,0.9973971682420255
346,0.9460910048462837
347,0.9252165996157176
348,0.9464878463793098
349,0.9977035005950647
350,0.9721788894428975
351,0.9635429659643663
352,0.997082234852919
353,0.9648741014285718
354,0.9014821640090115
355,0.9554908103325818
356,0.9607924421209039
357,0.9358050223785609
358,0.9149877741035021
359,0.9698875390000052
360,0.9375985576429166
361,0.9724701534304878
362,0.9337196868005123
363,0.9607924421209039
364,0.8845856647693322
365,0.9530115901915365
366,0.9593634681835674
367,0.9709561644879684
368,0.9649870575870513
369,0.9338230647152481
370,0.9360896883568192
371,0.9416117266214835
372,0.9593634681835674
373,0.8626426131219911
374,0.9577732638935025
375,0.8828865099698592
376,0.968343584464171
377,0.8626426131219911
378,0.9486852668084926
379,0.9758854980662355
380,0.9338230647152481
381,0.8626426131219911
382,0.8825314710996889
383,0.9980925708514077
384,0.9141724442521884
385,0.9167885374267035
386,0.9678963459465237
387,0.9648989698186337
388,0.9250281430686758
389,0.9396892519268982
390,0.9416117266214835
391,0.9569603916304749
392,0.9967297203320287
393,0.9544018747196802
394,0.9870311748358261
395,0.9338230647152481
396,0.9836674256760054
397,0.9721788894428975
398,0.9492860731444517
399,0.9701356558023433
400,0.9424898998291003
401,0.9723019850400061
402,0.9493538513300319
403,0.9761123724835706
404,0.9678963459465237
405,0.9758854980662355
406,0.8995081133150052
407,0.9374765109774384
408,0.9678963459465237
409,0.9416117266214835
410,0.9149877741035021
411,0.9931962651229552
412,0.9338230647152481
413,0.8084661756091961
414,0.9408082680986708
415,0.9649870575870513
416,0.9513187537005255
417,0.9538019605273513
418,0.9299084302274784
419,0.9773141039257787
420,0.9325645040468021
421,0.9919903435194019
422,0.8991597829209641
423,0.880947299301625
424,0.8767633398903527
425,0.9509940054155561
426,0.9721788894428975
427,0.9625173595399076
428,0.9397602315900025
429,0.9028413541463056
430,0.9703589677621582
431,0.941950971700406
432,0.9373272517454866
433,0.9446703207567232
434,0.8882281177469838
435,0.9612513987899524
436,0.9955941557989183
437,0.9133892838423713
438,0.8910847918457541
439,0.9014108367191189
440,0.9540615373223772
441,0.9606127699152961
442,0.9649870575870513
443,0.9444077514288166
444,0.9561774447745963
445,0.758798465021097
446,0.9700558714493698
447,0.8084661756091961
448,0.9633417484466827
449,0.9685848273309756
450,0.9378192477251843
451,0.9242155736565462
452,0.9397602315900025
453,0.9555884418847838
454,0.9317674057751808
455,0.9335443236656354
456,0.9642506877250876
457,0.9843082201554275
458,0.9205154337984351
459,0.9358346659390111
460,0.9424898998291003
461,0.758798465021097
462,0.9843111199588963
463,0.943005821098934
464,0.963348723888214
465,0.9817635256895277
466,0.965640355328507
467,0.8718692545491109
468,0.9173893327313689
469,0.9252165996157176
470,0.9486852668084926
471,0.9811690473977367
472,0.9669011640124467
473,0.9597723792790075
474,0.9294128234413684
475,0.9545667631365992
476,0.8227160969760926
477,0.9655977456157231
478,0.9599927227117615
479,0.9843111199588963
480,0.9424898998291003
481,0.9424898998291003
482,0.9161522710385934
483,0.9758854980662355
484,0.9698875390000052
485,0.9649870575870513
486,0.9462256742898626
487,0.880947299301625
488,0.9656175378748179
489,0.9630997830043321
490,0.9462256742898626
491,0.8825314710996889
492,0.9358346659390111
493,0.8910847918457541
494,0.9424898998291003
495,0.9621662725259436
496,0.9963058858695513
497,0.9475094251885718
498,0.9587245990908106
499,0.9849728430258072
500,0.951372205797316
501,0.9723019850400061
502,0.956896495776461
503,0.9545667631365992
504,0.963348723888214
505,0.9128876149522748
506,0.9758854980662355
507,0.9555884418847838
508,0.9194925948517336
509,0.9092779935603372
510,0.9397029991636504
511,0.758798465021097
512,0.9928410891459271
513,0.9420915342343744
514,0.8882281177469838
515,0.9505711638633191
516,0.9799889221071019
517,0.9622245792057813
518,0.9798752703735786
519,0.9264045626540401
520,0.8170459029350177
521,0.9720047920718724
522,0.9013620033855352
523,0.9367885453663766
524,0.9416019001220042
525,0.9519643006099343
526,0.816572633819329
527,0.9115299547672576
528,0.9649609220237821
529,0.9391539160552225
530,0.9633417484466827
531,0.8252150589103507
532,0.8862034239295957
533,0.9424898998291003
534,0.8742152398012883
535,0.9601686895397237
536,0.9587165195257422
537,0.9961155216644592
538,0.8862034239295957
539,0.9636478157599551
540,0.9545034704312507
541,0.8678467002091693
542,0.961263859342913
543,0.956597322283591
544,0.9370559034951259
545,0.9299595179997737
546,0.9289816529733298
547,0.9667978797686133
548,0.8835916919986538
549,0.8009528312057712
550,0.9571225572936001
551,0.979156928964414
552,0.8882281177469838
553,0.938584110909319
554,0.9077702162965666
555,0.9476595312956346
556,0.9462256742898626
557,0.9529606905201964
558,0.9397602315900025
559,0.9519643006099343
560,0.9258946910387374
561,0.898858764356792
562,0.9655977456157231
563,0.9793697398425183
564,0.9424898998291003
565,0.9934993679825344
566,0.8701878598038575
567,0.9612874042453045
568,0.8920418381318141
569,0.8825314710996889
570,0.9299084302274784
571,0.758798465021097
572,0.947811908081229
573,0.8642481727432592
574,0.8920418381318141
575,0.9758854980662355
576,0.9355426043573631
577,0.9714124132146745
578,0.9660379442153991
579,0.8727257688354135
580,0.905860050428701
581,0.9799889221071019
582,0.9691406756998078
583,0.9374765109774384
584,0.9444077514288166
585,0.9599927227117615
586,0.992414247887679
587,0.9805328305323058
588,0.8862034239295957
589,0.9429865235876868
590,0.943005821098934
591,0.9617135991981759
592,0.9273859060407604
593,0.8902355271819615
594,0.9971954720674063
595,0.9758854980662355
596,0.9723019850400061
597,0.9774828753870896
598,0.898858764356792
599,0.9274762206465319
600,0.936876648303401
601,0.9630997830043321
602,0.8506176933432752
603,0.9944258428441164
604,0.9647276701996649
605,0.8851377276006829
606,0.9194925948517336
607,0.9424898998291003
608,0.8940064858469937
609,0.9727820764672818
610,0.947702550981616
611,0.9725727141424966
612,0.949155291213152
613,0.9918816306176336
614,0.816572633819329
615,0.9721788894428975
616,0.9287832466851571
617,0.963348723888214
618,0.8920418381318141
619,0.9741436348490254
620,0.9476595312956346
621,0.9593634681835674
622,0.979156928964414
623,0.9505711638633191
624,0.9338230647152481
625,0.8851377276006829
626,0.9606775426249387
627,0.9367933968692225
628,0.9487027403781774
629,0.9922832602922028
630,0.9737383168169974
631,0.9194925948517336
632,0.9698875390000052
633,0.9355426043573631
634,0.9725727141424966
635,0.9391092642626533
636,0.964102784681971
637,0.9608454765531927
638,0.9577732638935025
639,0.8227160969760926
640,0.9758854980662355
641,0.941466672053943
642,0.9227332410825332
643,0.9723019850400061
644,0.9946446967579887
645,0.9488431747703379
646,0.8170459029350177
647,0.9397602315900025
648,0.92966348421079
649,0.9606127699152961
650,0.9173893327313689
651,0.9218301022047517
652,0.9424898998291003
653,0.9696713978848129
654,0.968343584464171
655,0.9392918749700039
656,0.9642506877250876
657,0.9355614124356912
658,0.9696713978848129
659,0.9758854980662355
660,0.9844463264914141
661,0.9813556562268184
662,0.9336863916016077
663,0.9392918749700039
664,0.9723019850400061
665,0.9059252549937726
666,0.93471923359875
667,0.8227160969760926
668,0.9612772245107433
669,0.9358050223785609
670,0.8862034239295957
671,0.8004280587583578
672,0.9128876149522748
673,0.9551619237910968
674,0.9053664587671874
675,0.9392918749700039
676,0.9621662725259436
677,0.9299084302274784
678,0.9289816529733298
679,0.9716884681705035
680,0.9569603916304749
681,0.9424898998291003
682,0.758798465021097
683,0.9446703207567232
684,0.9289816529733298
685,0.9710270298376936
686,0.9425302346020966
687,0.8825314710996889
688,0.9536062361798624
689,0.9493538513300319
690,0.8970203717059394
691,0.9843111199588963
692,0.93471923359875
693,0.9242155736565462
694,0.9722207524038983
695,0.9656642788449296
696,0.9300472990667755
697,0.9949494126491529
698,0.941466672053943
699,0.947811908081229
700,0.9698875390000052
701,0.9106069211911804
702,0.9758854980662355
703,0.9173165473090947
704,0.9694084967838139
705,0.9635265329013184
706,0.898858764356792
707,0.9758854980662355
708,0.9678963459465237
709,0.9789290730363452
710,0.968343584464171
711,0.9897860991342443
712,0.9669151031961021
713,0.9755504279496212
714,0.9870801599719521
715,0.9799237129104018
716,0.8227160969760926
717,0.9953889363030983
718,0.963348723888214
719,0.9782549144793055
720,0.9149877741035021
721,0.8793459678814471
722,0.9053664587671874
723,0.9308067738195065
724,0.8613730438522016
725,0.9475094251885718
726,0.9561774447745963
727,0.9045720300730926
728,0.9758854980662355
729,0.9635265329013184
730,0.9358050223785609
731,0.8898301719911517
732,0.9721788894428975
733,0.9543544738024691
734,0.9678963459465237
735,0.758798465021097
736,0.9446703207567232
737,0.8825314710996889
738,0.9358346659390111
739,0.963348723888214
740,0.9648741014285718
741,0.9714124132146745
742,0.954922381729292
743,0.968343584464171
744,0.9476595312956346
745,0.950196334262331
746,0.9555274530956283
747,0.9173165473090947
748,0.9493538513300319
749,0.9675504460723479
750,0.9678963459465237
751,0.9014821640090115
752,0.9654783696243493
753,0.9194925948517336
754,0.981215653541805
755,0.9088923528799403
756,0.8862034239295957
757,0.9922313621095886
758,0.9630757437361492
759,0.8675190683639549
760,0.9358346659390111
761,0.9315070325409711
762,0.9526655758507314
763,0.9606127699152961
764,0.9278538297628025
765,0.9358346659390111
766,0.9587245990908106
767,0.938584110909319
768,0.9529606905201964
